,text,id,polarities
819,Nos aconsejaron el menú degustacion y fue muy acertado.,es_cafe_casa_lletres_40_CarmenTorres_2011-08-16:0,['positive']
820,El descuento de reserva por internet fue respetado.,es_cafe_casa_lletres_40_CarmenTorres_2011-08-16:1,[]
821,Buen servicio y el local bastante acogedor,es_cafe_casa_lletres_40_CarmenTorres_2011-08-16:2,"['positive', 'positive']"
822,Un placer que puedas comer a las 16:00 tan tranquilamente y tan  gusto.,es_cafe_casa_lletres_4_AUltimaHora_2015-03-21:0,['positive']
823,Muy atentos y el menu que escogimos nos parecio muy adecuado.,es_cafe_casa_lletres_4_AUltimaHora_2015-03-21:1,"['positive', 'positive']"
824,"Buena cocina y buen trato, repetiremos!!!!",es_cafe_casa_lletres_4_AUltimaHora_2015-03-21:2,"['positive', 'positive', 'positive']"
825,Calidad precio bien el servicio amable,es_cafe_casa_lletres_5_RoserRibasGuell_2015-02-26:0,"['positive', 'positive', 'positive']"
826,"Restaurante pequeñito y muy acogedor, muy tranquilo, el servicio excelente, la.comida y la presentacion acorde con lo esperado.",es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16:0,"['positive', 'positive', 'positive', 'positive']"
827,Recomiendo la paella de marisco y la sangria de cava.,es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16:1,"['positive', 'positive']"
828,Sin duda volveremos.,es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16:2,['positive']
829,"Muy buen servicio; el local está genial ambientado, y es fácil de encontrar además; en la reserva pedimos la mesa más apartada, por eso de ir con un niño, y nos lo concedieron sin problema (y el local es pequeñito).",es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16:0,"['positive', 'positive', 'positive']"
830,"El menú sanvalentín, genial, buenísimo, variado, y con comida de gran calidad, estaba buenísimo.",es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16:1,"['positive', 'positive']"
831,"El camarero nos atendió genial, alegre, amable, simpático y atento.",es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16:2,['positive']
832,"Para lo que fue el menú, no me puedo quejar del precio.",es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16:3,[]
833,Totalmente recomendable!!,es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16:4,['positive']
834,"Restaurante bien decorado, aunque con espacios reducidos.",es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06:0,['neutral']
835,El servicio fue atento.,es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06:1,['positive']
836,"La comida bien, pero sin echar cohetes.",es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06:2,['neutral']
837,Las raciones fueron bastante escasas.,es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06:3,['negative']
838,Alguno de los postres no estaba a la altura del dinero pagado.,es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06:4,['negative']
839,El servicio fue excelente y la comida estaba genial.,es_cafe_kafka_0_Andrea_2015-09-02:0,"['positive', 'positive']"
840,"Fuimos en una noche muy tranquila, solo había dos mesas, imagino que eso influyó en el servicio pero aun así lo recomiendo.",es_cafe_kafka_0_Andrea_2015-09-02:1,['positive']
841,"Local muy original, buena comida y un servicio fantástico.",es_cafe_kafka_10_EvaAnfrunsFont_2014-12-17:0,"['positive', 'positive', 'positive']"
842,"La verdad es que este restaurante nos ha sorprendido por la relacion calidad-precio, no es barato, pero todo está buenisimo y en cantidades suficientes, nos ha encantado tanto a mi marido como a mi.",es_cafe_kafka_14_AngelesBasildoAndujar_2014-02-17:0,"['neutral', 'positive', 'positive', 'positive']"
843,La comida y el lugar están bien pero el servicio es muy lento.,es_cafe_kafka_18_Eli_2013-10-26:0,"['positive', 'positive', 'negative']"
844,Entramos a las 22 y salimos a las 12.45 y no tomamos postres ni copas.,es_cafe_kafka_18_Eli_2013-10-26:1,[]
845,La comida estuvo muy bien.,es_cafe_kafka_19_JoseAmilcarCostantini_2013-10-22:0,['positive']
846,El ambiente agradable.,es_cafe_kafka_19_JoseAmilcarCostantini_2013-10-22:1,['positive']
847,"la iluminación un poco escasa, pero acogedora.",es_cafe_kafka_19_JoseAmilcarCostantini_2013-10-22:2,['neutral']
848,"Un poco caro para lo que es, pero bueno, estando en el born ya se sabe... ",es_cafe_kafka_19_JoseAmilcarCostantini_2013-10-22:3,['negative']
849,Volveré seguro.,es_cafe_kafka_19_JoseAmilcarCostantini_2013-10-22:4,['positive']
850,"Local agradable, cómodo y moderno, con una cocina cuidada y de buena calidad.",es_cafe_kafka_1_JuanPedroLopezAguilera_2015-05-24:0,"['positive', 'positive']"
851,Regular.,es_cafe_kafka_20_Montse_2013-10-06:0,['neutral']
852,"Buena decoración, comida normal, mucho ruido y algo caro.",es_cafe_kafka_20_Montse_2013-10-06:1,"['positive', 'neutral', 'negative', 'negative']"
853,"2 entrantes y 2 segundos, con vino 20 €, sin postre ni agua, 110€.",es_cafe_kafka_20_Montse_2013-10-06:2,[]
854,"Esta bien, pero creo que trabajan para clientes puntuales, y no repetiré",es_cafe_kafka_20_Montse_2013-10-06:3,['neutral']
855,"Por cierto, pagar casi 5€ x los cubiertos me molesta siempre.",es_cafe_kafka_20_Montse_2013-10-06:4,['negative']
856,"Me ha sorprendido el restaurante; nos han tratado en una manera casual pero profesional; la comida, todos los platos calidad excelente y sabroso; voy a volver pronto!",es_cafe_kafka_23_MatthewCoe_2013-07-05:0,"['positive', 'positive', 'positive', 'positive']"
857,"Un buen ambiente, servicio exquisito y atento, profesionales, platos de calidad, bien cocinados y raciones correctas.",es_cafe_kafka_26_CarlosGarc4_2013-06-03:0,"['positive', 'positive', 'positive', 'positive']"
858,No te importa pagar por estar bien servido y comer bien .,es_cafe_kafka_26_CarlosGarc4_2013-06-03:1,"['positive', 'positive']"
859,Muy buen servicio y ambiente.,es_cafe_kafka_27_AlexG_2013-04-14:0,"['positive', 'positive']"
860,La comida nos gustó a todos.,es_cafe_kafka_27_AlexG_2013-04-14:1,['positive']
861,Un pelo más caro de lo que esperábamos.,es_cafe_kafka_27_AlexG_2013-04-14:2,['negative']
862,Ambiente muy agradable y animado.,es_cafe_kafka_27_AlexG_2013-04-14:3,['positive']
863,Recomendable.,es_cafe_kafka_27_AlexG_2013-04-14:4,['positive']
864,Ha sido nuestra prinera visita al Kafka y seguro que repetiremis en nuestras próximas escapadas a Barcelona.,es_cafe_kafka_28_SaraMolina_2013-04-01:0,['positive']
865,"Agradable ambiente, muy buen servicio y exquisitos platos.",es_cafe_kafka_28_SaraMolina_2013-04-01:1,"['positive', 'positive', 'positive']"
866,Todo lo que probamos nos encantó.,es_cafe_kafka_28_SaraMolina_2013-04-01:2,['positive']
867,Las alcachofas fritas tienen buena fama merecida.,es_cafe_kafka_28_SaraMolina_2013-04-01:3,['positive']
868,Muy recomendable.,es_cafe_kafka_28_SaraMolina_2013-04-01:4,['positive']
869,Realmente 100% recomendable,es_cafe_kafka_2_AnnaBalague_2015-05-07:0,['positive']
870,"Interesante restaurante en el Born, gran calidad en el producto utilizado, tal vez el único pero sería que la sala es un poco ruidosa y las mesas están un poco próximas entre sí.",es_cafe_kafka_30_Eloy_2013-02-17:0,"['positive', 'negative', 'negative', 'positive']"
871,"No han cambiado nada, bueno si para mejor con los nuevos platos al estilo asiatico, despues de mucho tiempo sin volver,por motivos laborales, sigo pensando que es de lo mejor de barcelona, comida estupenda, servicio inmejorable, vamos que estuvimos 4 horas muy bien aprovechadas ,os lo recomiendo y espero volver pronto.",es_cafe_kafka_31_Yanuris_2013-02-09:0,"['positive', 'positive', 'positive']"
872,Te lo recomendaria!,es_cafe_kafka_33_AnaCarbonell_2013-01-24:0,['positive']
873,Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.,es_cafe_kafka_33_AnaCarbonell_2013-01-24:1,"['positive', 'positive', 'positive']"
874,Cumplió nuestras expectativas.,es_cafe_kafka_38_FranciscoMorenoFernandez_2012-05-20:0,['positive']
875,"Quizá se podría mejorar la distribución de mesas, ya que algunas de ellas están demasiado juntas, y otras están muy cerca de la barra, y por lo tanto, está pasando gente contínuamente por al lado de los comensales.",es_cafe_kafka_38_FranciscoMorenoFernandez_2012-05-20:1,['negative']
876,"El restaurante es muy bonito, el ambiente es agradable y la decoración excepcional así somo el servicio que fue muy amable en todo momento.",es_cafe_kafka_39_VanessaAlcocer_2012-03-06:0,"['positive', 'positive', 'positive', 'positive']"
877,Lamentablemente la relación calidad-precio me parece mala ya que la comida en mi opinión no está a la altura del precio.,es_cafe_kafka_39_VanessaAlcocer_2012-03-06:1,"['negative', 'negative']"
878,"Lugar agradable, buen servicio y platos con nota media-alta y con una buena relación calidad-precio.",es_cafe_kafka_41_FernandoG:0,"['positive', 'positive', 'positive', 'positive']"
879,Recomendado.,es_cafe_kafka_41_FernandoG:1,['positive']
880,"Servicio atento y eficiente, ambiente agradable.",es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:0,"['positive', 'positive']"
881,"Ambiente de amigos, no recomendable para negocios.",es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:1,[]
882,"Precios: correctos, lo normal en estos tiempos.",es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:2,['neutral']
883,"Plato degustación: un poco abundante de más, pero bien cocinado.",es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:3,"['positive', 'neutral']"
884,Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.,es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:4,['negative']
885,Tampoco es aconsejable mezclar demasiado a los clientes que toman copas con los comensales.,es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:5,[]
886,"Por lo demás, muy recomendable.",es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24:6,['positive']
887,"Óptima relación calidad-precio en el menú de mediodía, en un local chic muy bien ambientado.",es_cafe_kafka_46_Josep_2011-12-23:0,"['positive', 'positive', 'positive']"
888,La verdad es que la descripción que bcnrestaurantes hacía del Kafka resultó muy acertada.,es_cafe_kafka_48_JesusMOrdonezOrzaiz_2011-12-06:0,[]
889,"El ambiente muy agradable, el servicio muy atento y la comida muy buena.",es_cafe_kafka_48_JesusMOrdonezOrzaiz_2011-12-06:1,"['positive', 'positive', 'positive']"
890,Absolutamente recomendable.,es_cafe_kafka_48_JesusMOrdonezOrzaiz_2011-12-06:2,['positive']
891,"Muy recomendable, por ambiente y comida.",es_cafe_kafka_49_PazCuestaAlbalad_2011-12-06:0,"['positive', 'positive']"
892,Ambiente cálido y agradable.,es_cafe_kafka_4_NuriaMestresValera_2015-02-24:0,['positive']
893,Servicio amable y cocina muy correcta.,es_cafe_kafka_4_NuriaMestresValera_2015-02-24:1,"['positive', 'positive']"
894,Restaurante muy agradable y buena comida.,es_cafe_kafka_54_AnnaFors_2011-09-08:0,"['positive', 'positive']"
895,Estuvimos cenando tres personas y nos gusto mucho.,es_cafe_kafka_55_Hernandez_2011-08-26:0,['positive']
896,"Buen ambiente, muy buen servicio y muy buena comida.",es_cafe_kafka_55_Hernandez_2011-08-26:1,"['positive', 'positive', 'positive']"
897,Y el local esta muy bien decorado y es muy acogedor.,es_cafe_kafka_55_Hernandez_2011-08-26:2,['positive']
898,Un lugar que te hace sentir como en casa.,es_cafe_kafka_58_AlejandroGomez_2011-06-07:0,['positive']
899,"Comida excelente, producto inmejorable y un servicio correcto.",es_cafe_kafka_58_AlejandroGomez_2011-06-07:1,"['positive', 'positive', 'positive']"
900,Si he de encontrar alguna pega las mesas estan demasiado juntas.,es_cafe_kafka_58_AlejandroGomez_2011-06-07:2,['negative']
901,"Agradable para tomar copas, cockteles y un vinito.",es_cafe_kafka_58_AlejandroGomez_2011-06-07:3,"['positive', 'positive', 'positive']"
902,"Lo recomiendo, no les dejara indiferente.",es_cafe_kafka_58_AlejandroGomez_2011-06-07:4,['positive']
903,Para empezar el plato y la servilleta tenían carbonilla negra.,es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:0,"['negative', 'negative']"
904,"Pedimos unas croquetas y un changet de primero, eramos 2 personas.",es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:1,[]
905,El changet era salmuera.,es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:2,['negative']
906,De segundo pedimos un arroz negro y al mismo tiempo salsa allioli para acompañar.,es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:3,[]
907,"Las croquetas literalmente nos las tiró en la mesa sin decir ni mu la camarera, porque por la puerta estaba entrando un amigo suyo con el cual se sentó a conversar.",es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:4,['negative']
908,"Cuando llegó el arroz, le recordé la salsa y no se dignó contestarme.",es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:5,['negative']
909,"Empecé a comer, para que no se enfriase la ración más bien escasa y oh sorpresa  era también una  salmuera anegada en tinta.",es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:6,"['negative', 'negative']"
910,"Por tercera vez le pido la salsa y entonces se digna contestarme que no tienen y la han de hacer  al momento , a lo que le contesto que me lo podría haber explicado desde un principio  y yo hubiera decidido si escogía el plato o no porque una vez comido ya no tenía sentido que la trajesen.",es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:7,[]
911,en ese momento se dio cuenta de su comportamiento negligente y ensayo una disculpa por su falta total de profesionalidad y de atención.,es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:8,['negative']
912,"Por último ya que algunos restaurantes no cobran por el servicio de mesa y otros si, lo podrían explicar en la carta, así podríamos decidir si nos marchamos o no.",es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02:9,[]
913,"sorprendente, es como estar en new york y paris a la vez, decoracion espectacular, personal increible y su comida fresca de mercado me fascino, se los recomiendo chicos, suerte.",es_cafe_kafka_62_YanurisEscobar_2011-05-19:0,"['positive', 'positive', 'positive', 'positive']"
914,Estaba todo riquísimo y los camareros muy amables,es_cafe_kafka_7_OlgaDominguez_2015-01-18:0,"['positive', 'positive']"
915,"Hola JOse nosotros hemos estado varías veces en Pelentos de Sandiniés, y opino como tú, que es un comedor muy recomendable.",es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:0,['positive']
916,"Croe que en el magnifico reportaje fotografico que has hecho hay un error donde dices Ajoarriero no es así, lo de la foto son Pimientos rellenos.",es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:1,[]
917,Y el Menú especial no es a 30 sino a 27 euros.,es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:2,[]
918,"Respecto a lo de los niños y las escaleras creo que es nuestro problema ya nos creceran, a mi me ha tocado de todo estar bastante pretos y estar muy comodos, de cualquier modo vamos a comer y eso hago me relajo, como y agradezco lo que me dan sin pedirlo qu es educación, cariño y una sonrisa.",es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:3,[]
919,Y ahora Jose te pregunto que derecho tenemos a hablar de nadie en la red sin pedirles permiso?,es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:4,[]
920,aunque sea para hablar bien.,es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:5,[]
921,"Por si quieres actualizar tú  información ahora tienen un Menu de Primavera por 19 euros y menú infantil por 15 euros que esta genial, te recomiendo volver, igual que hago yo y asi a lo mejor se juzga con más equidad (nosotros ya tenemos mesa reservada para el día 28 de Abril, celebramos mi cumple) ",es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:6,"['positive', 'positive', 'positive']"
922,Un saludo  Joaquina ,es_casa-pelentos-sandinies-comer-en-formigal_comment-3519:7,[]
923,"Hola Joaquina, gracias por tus aclaraciones de las fotos, con respecto a los precios también gracias por dar los nuevos precios, en los artículos indico el precio que había en el momento.Solamente aclarar que en la crítica no hablo de nadie, sólo estoy contando mi experiencia al utilizar los servicios de una empresa, en este caso un restaurante, los cuales pagué rigurosamente.",es_casa-pelentos-sandinies-comer-en-formigal_comment-3520:0,[]
924,¿No podemos siquiera opinar sobre lo que compramos?.,es_casa-pelentos-sandinies-comer-en-formigal_comment-3520:1,[]
925,Quiero pensar que sí.,es_casa-pelentos-sandinies-comer-en-formigal_comment-3520:2,[]
926,Otra cosa sería censura y coacción. ,es_casa-pelentos-sandinies-comer-en-formigal_comment-3520:3,[]
927,Fuimos recomendados a cenar en Nochebuena y nos llevamos una gran decepción: no sólo las materias primas dejaban mucho que desear (revuelto de gambas y setas de bolsa precongelada) sino que las cantidades eran irrisorias para el precio.,es_casa-pelentos-sandinies-comer-en-formigal_comment-3814:0,"['negative', 'negative', 'negative', 'negative']"
